state_name,county_name,Date,Price,mortgage_int_rate
California,Fresno,2000-01-31,121248.0,8.209999999999999
California,Kern,2000-01-31,108969.0,8.209999999999999
California,Los Angeles,2000-01-31,231141.0,8.209999999999999
California,Monterey,2000-01-31,268911.0,8.209999999999999
California,Napa,2000-01-31,247799.0,8.209999999999999
California,Riverside,2000-01-31,143956.0,8.209999999999999
California,Sacramento,2000-01-31,173259.0,8.209999999999999
California,San Diego,2000-01-31,228853.0,8.209999999999999
California,San Francisco,2000-01-31,356800.0,8.209999999999999
California,San Joaquin,2000-01-31,165819.0,8.209999999999999
California,San Luis Obispo,2000-01-31,240729.0,8.209999999999999
California,Santa Barbara,2000-01-31,300434.0,8.209999999999999
California,Santa Clara,2000-01-31,437148.0,8.209999999999999
California,Santa Cruz,2000-01-31,347233.0,8.209999999999999
California,Shasta,2000-01-31,79163.0,8.209999999999999
California,Solano,2000-01-31,197596.0,8.209999999999999
California,Sonoma,2000-01-31,273230.0,8.209999999999999
California,Stanislaus,2000-01-31,148679.0,8.209999999999999
California,Tulare,2000-01-31,109675.0,8.209999999999999
Colorado,Boulder,2000-01-31,243442.0,8.209999999999999
Colorado,Denver,2000-01-31,196703.0,8.209999999999999
Colorado,Eagle,2000-01-31,350295.0,8.209999999999999
Colorado,El Paso,2000-01-31,163215.0,8.209999999999999
Colorado,Garfield,2000-01-31,224470.0,8.209999999999999
Colorado,Larimer,2000-01-31,196730.0,8.209999999999999
Colorado,Mesa,2000-01-31,143681.0,8.209999999999999
Colorado,Montrose,2000-01-31,127367.0,8.209999999999999
Colorado,Pueblo,2000-01-31,110494.0,8.209999999999999
Colorado,Routt,2000-01-31,236219.0,8.209999999999999
Colorado,Weld,2000-01-31,199362.0,8.209999999999999
Texas,Bexar,2000-01-31,130821.0,8.209999999999999
Texas,Dallas,2000-01-31,130305.0,8.209999999999999
Texas,El Paso,2000-01-31,94732.0,8.209999999999999
Texas,Gregg,2000-01-31,79578.0,8.209999999999999
Texas,Harris,2000-01-31,125299.0,8.209999999999999
Texas,Lubbock,2000-01-31,84183.0,8.209999999999999
Texas,Travis,2000-01-31,181095.0,8.209999999999999
Virginia,Charlottesville,2000-01-31,169935.0,8.209999999999999
Virginia,Danville,2000-01-31,80307.0,8.209999999999999
Virginia,Lynchburg,2000-01-31,106433.0,8.209999999999999
Virginia,Martinsville,2000-01-31,60951.0,8.209999999999999
Virginia,Montgomery,2000-01-31,100681.0,8.209999999999999
Virginia,Richmond,2000-01-31,130051.0,8.209999999999999
Virginia,Virginia Beach,2000-01-31,121144.0,8.209999999999999
Virginia,Winchester,2000-01-31,119496.0,8.209999999999999
Washington,Benton,2000-01-31,129827.0,8.209999999999999
Washington,King,2000-01-31,218843.0,8.209999999999999
Washington,Kitsap,2000-01-31,155873.0,8.209999999999999
Washington,Skagit,2000-01-31,164758.0,8.209999999999999
Washington,Spokane,2000-01-31,127903.0,8.209999999999999
Washington,Thurston,2000-01-31,155679.0,8.209999999999999
Washington,Walla Walla,2000-01-31,113526.0,8.209999999999999
California,Fresno,2000-02-29,121412.0,8.325000000000001
California,Kern,2000-02-29,109006.0,8.325000000000001
California,Los Angeles,2000-02-29,231946.0,8.325000000000001
California,Monterey,2000-02-29,269982.0,8.325000000000001
California,Napa,2000-02-29,248889.0,8.325000000000001
California,Riverside,2000-02-29,144698.0,8.325000000000001
California,Sacramento,2000-02-29,173917.0,8.325000000000001
California,San Diego,2000-02-29,230099.0,8.325000000000001
California,San Francisco,2000-02-29,358708.0,8.325000000000001
California,San Joaquin,2000-02-29,164739.0,8.325000000000001
California,San Luis Obispo,2000-02-29,241598.0,8.325000000000001
California,Santa Barbara,2000-02-29,301298.0,8.325000000000001
California,Santa Clara,2000-02-29,439771.0,8.325000000000001
California,Santa Cruz,2000-02-29,349173.0,8.325000000000001
California,Shasta,2000-02-29,79099.0,8.325000000000001
California,Solano,2000-02-29,198159.0,8.325000000000001
California,Sonoma,2000-02-29,278259.0,8.325000000000001
California,Stanislaus,2000-02-29,149036.0,8.325000000000001
California,Tulare,2000-02-29,109540.0,8.325000000000001
Colorado,Boulder,2000-02-29,244740.0,8.325000000000001
Colorado,Denver,2000-02-29,198036.0,8.325000000000001
Colorado,Eagle,2000-02-29,351300.0,8.325000000000001
Colorado,El Paso,2000-02-29,163557.0,8.325000000000001
Colorado,Garfield,2000-02-29,225416.0,8.325000000000001
Colorado,Larimer,2000-02-29,196449.0,8.325000000000001
Colorado,Mesa,2000-02-29,143770.0,8.325000000000001
Colorado,Montrose,2000-02-29,127754.0,8.325000000000001
Colorado,Pueblo,2000-02-29,110626.0,8.325000000000001
Colorado,Routt,2000-02-29,237032.0,8.325000000000001
Colorado,Weld,2000-02-29,199780.0,8.325000000000001
Texas,Bexar,2000-02-29,131028.0,8.325000000000001
Texas,Dallas,2000-02-29,130410.0,8.325000000000001
Texas,El Paso,2000-02-29,94812.0,8.325000000000001
Texas,Gregg,2000-02-29,79753.0,8.325000000000001
Texas,Harris,2000-02-29,125376.0,8.325000000000001
Texas,Lubbock,2000-02-29,84302.0,8.325000000000001
Texas,Travis,2000-02-29,181887.0,8.325000000000001
Virginia,Charlottesville,2000-02-29,170580.0,8.325000000000001
Virginia,Danville,2000-02-29,80534.0,8.325000000000001
Virginia,Lynchburg,2000-02-29,106893.0,8.325000000000001
Virginia,Martinsville,2000-02-29,61204.0,8.325000000000001
Virginia,Montgomery,2000-02-29,101160.0,8.325000000000001
Virginia,Richmond,2000-02-29,130564.0,8.325000000000001
Virginia,Virginia Beach,2000-02-29,121536.0,8.325000000000001
Virginia,Winchester,2000-02-29,120082.0,8.325000000000001
Washington,Benton,2000-02-29,129963.0,8.325000000000001
Washington,King,2000-02-29,219867.0,8.325000000000001
Washington,Kitsap,2000-02-29,156047.0,8.325000000000001
Washington,Skagit,2000-02-29,165137.0,8.325000000000001
Washington,Spokane,2000-02-29,127885.0,8.325000000000001
Washington,Thurston,2000-02-29,155657.0,8.325000000000001
Washington,Walla Walla,2000-02-29,113662.0,8.325000000000001
California,Fresno,2000-03-31,119976.0,8.24
California,Kern,2000-03-31,107691.0,8.24
California,Los Angeles,2000-03-31,233179.0,8.24
California,Monterey,2000-03-31,271742.0,8.24
California,Napa,2000-03-31,250865.0,8.24
California,Riverside,2000-03-31,145338.0,8.24
California,Sacramento,2000-03-31,174747.0,8.24
California,San Diego,2000-03-31,231448.0,8.24
California,San Francisco,2000-03-31,361368.0,8.24
California,San Joaquin,2000-03-31,164814.0,8.24
California,San Luis Obispo,2000-03-31,242980.0,8.24
California,Santa Barbara,2000-03-31,302965.0,8.24
California,Santa Clara,2000-03-31,443523.0,8.24
California,Santa Cruz,2000-03-31,352010.0,8.24
California,Shasta,2000-03-31,79278.0,8.24
California,Solano,2000-03-31,199386.0,8.24
California,Sonoma,2000-03-31,280539.0,8.24
California,Stanislaus,2000-03-31,149636.0,8.24
California,Tulare,2000-03-31,109745.0,8.24
Colorado,Boulder,2000-03-31,246268.0,8.24
Colorado,Denver,2000-03-31,199193.0,8.24
Colorado,Eagle,2000-03-31,352812.0,8.24
Colorado,El Paso,2000-03-31,163811.0,8.24
Colorado,Garfield,2000-03-31,226446.0,8.24
Colorado,Larimer,2000-03-31,197305.0,8.24
Colorado,Mesa,2000-03-31,141858.0,8.24
Colorado,Montrose,2000-03-31,128139.0,8.24
Colorado,Pueblo,2000-03-31,110829.0,8.24
Colorado,Routt,2000-03-31,238128.0,8.24
Colorado,Weld,2000-03-31,198870.0,8.24
Texas,Bexar,2000-03-31,131151.0,8.24
Texas,Dallas,2000-03-31,130496.0,8.24
Texas,El Paso,2000-03-31,94865.0,8.24
Texas,Gregg,2000-03-31,79777.0,8.24
Texas,Harris,2000-03-31,125258.0,8.24
Texas,Lubbock,2000-03-31,84443.0,8.24
Texas,Travis,2000-03-31,182516.0,8.24
Virginia,Charlottesville,2000-03-31,171258.0,8.24
Virginia,Danville,2000-03-31,80728.0,8.24
Virginia,Lynchburg,2000-03-31,107417.0,8.24
Virginia,Martinsville,2000-03-31,61408.0,8.24
Virginia,Montgomery,2000-03-31,101495.0,8.24
Virginia,Richmond,2000-03-31,130986.0,8.24
Virginia,Virginia Beach,2000-03-31,121870.0,8.24
Virginia,Winchester,2000-03-31,120402.0,8.24
Washington,Benton,2000-03-31,130084.0,8.24
Washington,King,2000-03-31,220710.0,8.24
Washington,Kitsap,2000-03-31,156297.0,8.24
Washington,Skagit,2000-03-31,165357.0,8.24
Washington,Spokane,2000-03-31,127900.0,8.24
Washington,Thurston,2000-03-31,155814.0,8.24
Washington,Walla Walla,2000-03-31,113812.0,8.24
California,Fresno,2000-04-30,119026.0,8.1525
California,Kern,2000-04-30,106710.0,8.1525
California,Los Angeles,2000-04-30,235523.0,8.1525
California,Monterey,2000-04-30,275582.0,8.1525
California,Napa,2000-04-30,254671.0,8.1525
California,Riverside,2000-04-30,146637.0,8.1525
California,Sacramento,2000-04-30,176283.0,8.1525
California,San Diego,2000-04-30,234456.0,8.1525
California,San Francisco,2000-04-30,368640.0,8.1525
California,San Joaquin,2000-04-30,165039.0,8.1525
California,San Luis Obispo,2000-04-30,244109.0,8.1525
California,Santa Barbara,2000-04-30,304876.0,8.1525
California,Santa Clara,2000-04-30,454228.0,8.1525
California,Santa Cruz,2000-04-30,357957.0,8.1525
California,Shasta,2000-04-30,79607.0,8.1525
California,Solano,2000-04-30,201200.0,8.1525
California,Sonoma,2000-04-30,285891.0,8.1525
California,Stanislaus,2000-04-30,149366.0,8.1525
California,Tulare,2000-04-30,110140.0,8.1525
Colorado,Boulder,2000-04-30,249337.0,8.1525
Colorado,Denver,2000-04-30,201766.0,8.1525
Colorado,Eagle,2000-04-30,355576.0,8.1525
Colorado,El Paso,2000-04-30,164421.0,8.1525
Colorado,Garfield,2000-04-30,228370.0,8.1525
Colorado,Larimer,2000-04-30,198592.0,8.1525
Colorado,Mesa,2000-04-30,140892.0,8.1525
Colorado,Montrose,2000-04-30,128832.0,8.1525
Colorado,Pueblo,2000-04-30,111289.0,8.1525
Colorado,Routt,2000-04-30,240602.0,8.1525
Colorado,Weld,2000-04-30,198291.0,8.1525
Texas,Bexar,2000-04-30,131391.0,8.1525
Texas,Dallas,2000-04-30,130708.0,8.1525
Texas,El Paso,2000-04-30,94934.0,8.1525
Texas,Gregg,2000-04-30,80006.0,8.1525
Texas,Harris,2000-04-30,125376.0,8.1525
Texas,Lubbock,2000-04-30,84797.0,8.1525
Texas,Travis,2000-04-30,183438.0,8.1525
Virginia,Charlottesville,2000-04-30,172607.0,8.1525
Virginia,Danville,2000-04-30,81129.0,8.1525
Virginia,Lynchburg,2000-04-30,108372.0,8.1525
Virginia,Martinsville,2000-04-30,61748.0,8.1525
Virginia,Montgomery,2000-04-30,102245.0,8.1525
Virginia,Richmond,2000-04-30,131357.0,8.1525
Virginia,Virginia Beach,2000-04-30,122515.0,8.1525
Virginia,Winchester,2000-04-30,121024.0,8.1525
Washington,Benton,2000-04-30,130430.0,8.1525
Washington,King,2000-04-30,222363.0,8.1525
Washington,Kitsap,2000-04-30,156673.0,8.1525
Washington,Skagit,2000-04-30,165834.0,8.1525
Washington,Spokane,2000-04-30,127863.0,8.1525
Washington,Thurston,2000-04-30,156144.0,8.1525
Washington,Walla Walla,2000-04-30,114081.0,8.1525
California,Fresno,2000-05-31,117942.0,8.514999999999999
California,Kern,2000-05-31,105879.0,8.514999999999999
California,Los Angeles,2000-05-31,238036.0,8.514999999999999
California,Monterey,2000-05-31,280090.0,8.514999999999999
California,Napa,2000-05-31,259071.0,8.514999999999999
California,Riverside,2000-05-31,147809.0,8.514999999999999
California,Sacramento,2000-05-31,177967.0,8.514999999999999
California,San Diego,2000-05-31,237341.0,8.514999999999999
California,San Francisco,2000-05-31,377816.0,8.514999999999999
California,San Joaquin,2000-05-31,166502.0,8.514999999999999
California,San Luis Obispo,2000-05-31,245597.0,8.514999999999999
California,Santa Barbara,2000-05-31,307058.0,8.514999999999999
California,Santa Clara,2000-05-31,464483.0,8.514999999999999
California,Santa Cruz,2000-05-31,364426.0,8.514999999999999
California,Shasta,2000-05-31,80060.0,8.514999999999999
California,Solano,2000-05-31,203568.0,8.514999999999999
California,Sonoma,2000-05-31,289044.0,8.514999999999999
California,Stanislaus,2000-05-31,149198.0,8.514999999999999
California,Tulare,2000-05-31,110598.0,8.514999999999999
Colorado,Boulder,2000-05-31,252399.0,8.514999999999999
Colorado,Denver,2000-05-31,204181.0,8.514999999999999
Colorado,Eagle,2000-05-31,358534.0,8.514999999999999
Colorado,El Paso,2000-05-31,165023.0,8.514999999999999
Colorado,Garfield,2000-05-31,230186.0,8.514999999999999
Colorado,Larimer,2000-05-31,200609.0,8.514999999999999
Colorado,Mesa,2000-05-31,140061.0,8.514999999999999
Colorado,Montrose,2000-05-31,129657.0,8.514999999999999
Colorado,Pueblo,2000-05-31,111866.0,8.514999999999999
Colorado,Routt,2000-05-31,243304.0,8.514999999999999
Colorado,Weld,2000-05-31,197921.0,8.514999999999999
Texas,Bexar,2000-05-31,130392.0,8.514999999999999
Texas,Dallas,2000-05-31,130930.0,8.514999999999999
Texas,El Paso,2000-05-31,94970.0,8.514999999999999
Texas,Gregg,2000-05-31,80188.0,8.514999999999999
Texas,Harris,2000-05-31,125383.0,8.514999999999999
Texas,Lubbock,2000-05-31,85168.0,8.514999999999999
Texas,Travis,2000-05-31,184023.0,8.514999999999999
Virginia,Charlottesville,2000-05-31,173799.0,8.514999999999999
Virginia,Danville,2000-05-31,81463.0,8.514999999999999
Virginia,Lynchburg,2000-05-31,109083.0,8.514999999999999
Virginia,Martinsville,2000-05-31,61951.0,8.514999999999999
Virginia,Montgomery,2000-05-31,102773.0,8.514999999999999
Virginia,Richmond,2000-05-31,131666.0,8.514999999999999
Virginia,Virginia Beach,2000-05-31,122929.0,8.514999999999999
Virginia,Winchester,2000-05-31,121688.0,8.514999999999999
Washington,Benton,2000-05-31,130894.0,8.514999999999999
Washington,King,2000-05-31,224005.0,8.514999999999999
Washington,Kitsap,2000-05-31,157197.0,8.514999999999999
Washington,Skagit,2000-05-31,166365.0,8.514999999999999
Washington,Spokane,2000-05-31,127362.0,8.514999999999999
Washington,Thurston,2000-05-31,156527.0,8.514999999999999
Washington,Walla Walla,2000-05-31,114383.0,8.514999999999999
California,Fresno,2000-06-30,118509.0,8.288
California,Kern,2000-06-30,106414.0,8.288
California,Los Angeles,2000-06-30,240408.0,8.288
California,Monterey,2000-06-30,285096.0,8.288
California,Napa,2000-06-30,263381.0,8.288
California,Riverside,2000-06-30,149028.0,8.288
California,Sacramento,2000-06-30,179448.0,8.288
California,San Diego,2000-06-30,241082.0,8.288
California,San Francisco,2000-06-30,386354.0,8.288
California,San Joaquin,2000-06-30,168127.0,8.288
California,San Luis Obispo,2000-06-30,248789.0,8.288
California,Santa Barbara,2000-06-30,309176.0,8.288
California,Santa Clara,2000-06-30,476647.0,8.288
California,Santa Cruz,2000-06-30,371118.0,8.288
California,Shasta,2000-06-30,80491.0,8.288
California,Solano,2000-06-30,206144.0,8.288
California,Sonoma,2000-06-30,293311.0,8.288
California,Stanislaus,2000-06-30,148950.0,8.288
California,Tulare,2000-06-30,110957.0,8.288
Colorado,Boulder,2000-06-30,255813.0,8.288
Colorado,Denver,2000-06-30,206746.0,8.288
Colorado,Eagle,2000-06-30,361308.0,8.288
Colorado,El Paso,2000-06-30,165736.0,8.288
Colorado,Garfield,2000-06-30,232079.0,8.288
Colorado,Larimer,2000-06-30,202238.0,8.288
Colorado,Mesa,2000-06-30,141415.0,8.288
Colorado,Montrose,2000-06-30,130432.0,8.288
Colorado,Pueblo,2000-06-30,112454.0,8.288
Colorado,Routt,2000-06-30,246028.0,8.288
Colorado,Weld,2000-06-30,199119.0,8.288
Texas,Bexar,2000-06-30,129358.0,8.288
Texas,Dallas,2000-06-30,131115.0,8.288
Texas,El Paso,2000-06-30,94994.0,8.288
Texas,Gregg,2000-06-30,80461.0,8.288
Texas,Harris,2000-06-30,125583.0,8.288
Texas,Lubbock,2000-06-30,85467.0,8.288
Texas,Travis,2000-06-30,184129.0,8.288
Virginia,Charlottesville,2000-06-30,174861.0,8.288
Virginia,Danville,2000-06-30,81816.0,8.288
Virginia,Lynchburg,2000-06-30,109608.0,8.288
Virginia,Martinsville,2000-06-30,62154.0,8.288
Virginia,Montgomery,2000-06-30,103394.0,8.288
Virginia,Richmond,2000-06-30,131871.0,8.288
Virginia,Virginia Beach,2000-06-30,123244.0,8.288
Virginia,Winchester,2000-06-30,122485.0,8.288
Washington,Benton,2000-06-30,131448.0,8.288
Washington,King,2000-06-30,225379.0,8.288
Washington,Kitsap,2000-06-30,157809.0,8.288
Washington,Skagit,2000-06-30,166876.0,8.288
Washington,Spokane,2000-06-30,126836.0,8.288
Washington,Thurston,2000-06-30,156889.0,8.288
Washington,Walla Walla,2000-06-30,114742.0,8.288
California,Fresno,2000-07-31,118844.0,8.1475
California,Kern,2000-07-31,106782.0,8.1475
California,Los Angeles,2000-07-31,242839.0,8.1475
California,Monterey,2000-07-31,290213.0,8.1475
California,Napa,2000-07-31,268300.0,8.1475
California,Riverside,2000-07-31,150208.0,8.1475
California,Sacramento,2000-07-31,181343.0,8.1475
California,San Diego,2000-07-31,244961.0,8.1475
California,San Francisco,2000-07-31,393828.0,8.1475
California,San Joaquin,2000-07-31,170367.0,8.1475
California,San Luis Obispo,2000-07-31,254156.0,8.1475
California,Santa Barbara,2000-07-31,312382.0,8.1475
California,Santa Clara,2000-07-31,486040.0,8.1475
California,Santa Cruz,2000-07-31,377988.0,8.1475
California,Shasta,2000-07-31,80990.0,8.1475
California,Solano,2000-07-31,209244.0,8.1475
California,Sonoma,2000-07-31,298107.0,8.1475
California,Stanislaus,2000-07-31,150195.0,8.1475
California,Tulare,2000-07-31,111198.0,8.1475
Colorado,Boulder,2000-07-31,260133.0,8.1475
Colorado,Denver,2000-07-31,209142.0,8.1475
Colorado,Eagle,2000-07-31,364144.0,8.1475
Colorado,El Paso,2000-07-31,166613.0,8.1475
Colorado,Garfield,2000-07-31,234273.0,8.1475
Colorado,Larimer,2000-07-31,203720.0,8.1475
Colorado,Mesa,2000-07-31,141901.0,8.1475
Colorado,Montrose,2000-07-31,131218.0,8.1475
Colorado,Pueblo,2000-07-31,112997.0,8.1475
Colorado,Routt,2000-07-31,248311.0,8.1475
Colorado,Weld,2000-07-31,200597.0,8.1475
Texas,Bexar,2000-07-31,128267.0,8.1475
Texas,Dallas,2000-07-31,131314.0,8.1475
Texas,El Paso,2000-07-31,94948.0,8.1475
Texas,Gregg,2000-07-31,80713.0,8.1475
Texas,Harris,2000-07-31,125712.0,8.1475
Texas,Lubbock,2000-07-31,85783.0,8.1475
Texas,Travis,2000-07-31,184120.0,8.1475
Virginia,Charlottesville,2000-07-31,176044.0,8.1475
Virginia,Danville,2000-07-31,82140.0,8.1475
Virginia,Lynchburg,2000-07-31,110054.0,8.1475
Virginia,Martinsville,2000-07-31,62380.0,8.1475
Virginia,Montgomery,2000-07-31,103977.0,8.1475
Virginia,Richmond,2000-07-31,132628.0,8.1475
Virginia,Virginia Beach,2000-07-31,123594.0,8.1475
Virginia,Winchester,2000-07-31,123355.0,8.1475
Washington,Benton,2000-07-31,131925.0,8.1475
Washington,King,2000-07-31,226867.0,8.1475
Washington,Kitsap,2000-07-31,158741.0,8.1475
Washington,Skagit,2000-07-31,167536.0,8.1475
Washington,Spokane,2000-07-31,126352.0,8.1475
Washington,Thurston,2000-07-31,157326.0,8.1475
Washington,Walla Walla,2000-07-31,115009.0,8.1475
California,Fresno,2000-08-31,119403.0,8.0275
California,Kern,2000-08-31,107070.0,8.0275
California,Los Angeles,2000-08-31,245389.0,8.0275
California,Monterey,2000-08-31,295768.0,8.0275
California,Napa,2000-08-31,273347.0,8.0275
California,Riverside,2000-08-31,151606.0,8.0275
California,Sacramento,2000-08-31,183318.0,8.0275
California,San Diego,2000-08-31,249135.0,8.0275
California,San Francisco,2000-08-31,399979.0,8.0275
California,San Joaquin,2000-08-31,173442.0,8.0275
California,San Luis Obispo,2000-08-31,259577.0,8.0275
California,Santa Barbara,2000-08-31,316059.0,8.0275
California,Santa Clara,2000-08-31,498498.0,8.0275
California,Santa Cruz,2000-08-31,385605.0,8.0275
California,Shasta,2000-08-31,81610.0,8.0275
California,Solano,2000-08-31,213390.0,8.0275
California,Sonoma,2000-08-31,304119.0,8.0275
California,Stanislaus,2000-08-31,151763.0,8.0275
California,Tulare,2000-08-31,111581.0,8.0275
Colorado,Boulder,2000-08-31,265529.0,8.0275
Colorado,Denver,2000-08-31,211772.0,8.0275
Colorado,Eagle,2000-08-31,366972.0,8.0275
Colorado,El Paso,2000-08-31,167511.0,8.0275
Colorado,Garfield,2000-08-31,236822.0,8.0275
Colorado,Larimer,2000-08-31,205441.0,8.0275
Colorado,Mesa,2000-08-31,142557.0,8.0275
Colorado,Montrose,2000-08-31,131938.0,8.0275
Colorado,Pueblo,2000-08-31,113457.0,8.0275
Colorado,Routt,2000-08-31,250549.0,8.0275
Colorado,Weld,2000-08-31,202422.0,8.0275
Texas,Bexar,2000-08-31,128345.0,8.0275
Texas,Dallas,2000-08-31,131681.0,8.0275
Texas,El Paso,2000-08-31,94868.0,8.0275
Texas,Gregg,2000-08-31,81078.0,8.0275
Texas,Harris,2000-08-31,125988.0,8.0275
Texas,Lubbock,2000-08-31,86068.0,8.0275
Texas,Travis,2000-08-31,184963.0,8.0275
Virginia,Charlottesville,2000-08-31,177235.0,8.0275
Virginia,Danville,2000-08-31,82440.0,8.0275
Virginia,Lynchburg,2000-08-31,110642.0,8.0275
Virginia,Martinsville,2000-08-31,62720.0,8.0275
Virginia,Montgomery,2000-08-31,104707.0,8.0275
Virginia,Richmond,2000-08-31,133227.0,8.0275
Virginia,Virginia Beach,2000-08-31,123858.0,8.0275
Virginia,Winchester,2000-08-31,124221.0,8.0275
Washington,Benton,2000-08-31,132564.0,8.0275
Washington,King,2000-08-31,227903.0,8.0275
Washington,Kitsap,2000-08-31,159553.0,8.0275
Washington,Skagit,2000-08-31,168295.0,8.0275
Washington,Spokane,2000-08-31,126414.0,8.0275
Washington,Thurston,2000-08-31,157634.0,8.0275
Washington,Walla Walla,2000-08-31,115230.0,8.0275
California,Fresno,2000-09-30,119889.0,7.912000000000001
California,Kern,2000-09-30,107537.0,7.912000000000001
California,Los Angeles,2000-09-30,247818.0,7.912000000000001
California,Monterey,2000-09-30,301609.0,7.912000000000001
California,Napa,2000-09-30,278398.0,7.912000000000001
California,Riverside,2000-09-30,152975.0,7.912000000000001
California,Sacramento,2000-09-30,185698.0,7.912000000000001
California,San Diego,2000-09-30,252801.0,7.912000000000001
California,San Francisco,2000-09-30,407301.0,7.912000000000001
California,San Joaquin,2000-09-30,176965.0,7.912000000000001
California,San Luis Obispo,2000-09-30,264074.0,7.912000000000001
California,Santa Barbara,2000-09-30,319741.0,7.912000000000001
California,Santa Clara,2000-09-30,510450.0,7.912000000000001
California,Santa Cruz,2000-09-30,393479.0,7.912000000000001
California,Shasta,2000-09-30,82180.0,7.912000000000001
California,Solano,2000-09-30,217706.0,7.912000000000001
California,Sonoma,2000-09-30,310382.0,7.912000000000001
California,Stanislaus,2000-09-30,153942.0,7.912000000000001
California,Tulare,2000-09-30,111916.0,7.912000000000001
Colorado,Boulder,2000-09-30,270374.0,7.912000000000001
Colorado,Denver,2000-09-30,214491.0,7.912000000000001
Colorado,Eagle,2000-09-30,369585.0,7.912000000000001
Colorado,El Paso,2000-09-30,168577.0,7.912000000000001
Colorado,Garfield,2000-09-30,239340.0,7.912000000000001
Colorado,Larimer,2000-09-30,207241.0,7.912000000000001
Colorado,Mesa,2000-09-30,143165.0,7.912000000000001
Colorado,Montrose,2000-09-30,132769.0,7.912000000000001
Colorado,Pueblo,2000-09-30,113888.0,7.912000000000001
Colorado,Routt,2000-09-30,252325.0,7.912000000000001
Colorado,Weld,2000-09-30,204345.0,7.912000000000001
Texas,Bexar,2000-09-30,128385.0,7.912000000000001
Texas,Dallas,2000-09-30,132137.0,7.912000000000001
Texas,El Paso,2000-09-30,94186.0,7.912000000000001
Texas,Gregg,2000-09-30,81408.0,7.912000000000001
Texas,Harris,2000-09-30,126342.0,7.912000000000001
Texas,Lubbock,2000-09-30,86457.0,7.912000000000001
Texas,Travis,2000-09-30,185688.0,7.912000000000001
Virginia,Charlottesville,2000-09-30,178376.0,7.912000000000001
Virginia,Danville,2000-09-30,82650.0,7.912000000000001
Virginia,Lynchburg,2000-09-30,111230.0,7.912000000000001
Virginia,Martinsville,2000-09-30,63039.0,7.912000000000001
Virginia,Montgomery,2000-09-30,105343.0,7.912000000000001
Virginia,Richmond,2000-09-30,133796.0,7.912000000000001
Virginia,Virginia Beach,2000-09-30,124264.0,7.912000000000001
Virginia,Winchester,2000-09-30,125028.0,7.912000000000001
Washington,Benton,2000-09-30,133197.0,7.912000000000001
Washington,King,2000-09-30,228821.0,7.912000000000001
Washington,Kitsap,2000-09-30,159880.0,7.912000000000001
Washington,Skagit,2000-09-30,169241.0,7.912000000000001
Washington,Spokane,2000-09-30,126564.0,7.912000000000001
Washington,Thurston,2000-09-30,157914.0,7.912000000000001
Washington,Walla Walla,2000-09-30,115427.0,7.912000000000001
California,Fresno,2000-10-31,120485.0,7.795
California,Kern,2000-10-31,108017.0,7.795
California,Los Angeles,2000-10-31,250040.0,7.795
California,Monterey,2000-10-31,307212.0,7.795
California,Napa,2000-10-31,283067.0,7.795
California,Riverside,2000-10-31,154443.0,7.795
California,Sacramento,2000-10-31,188106.0,7.795
California,San Diego,2000-10-31,256011.0,7.795
California,San Francisco,2000-10-31,414094.0,7.795
California,San Joaquin,2000-10-31,180707.0,7.795
California,San Luis Obispo,2000-10-31,268278.0,7.795
California,Santa Barbara,2000-10-31,323657.0,7.795
California,Santa Clara,2000-10-31,522711.0,7.795
California,Santa Cruz,2000-10-31,401456.0,7.795
California,Shasta,2000-10-31,81680.0,7.795
California,Solano,2000-10-31,222344.0,7.795
California,Sonoma,2000-10-31,317804.0,7.795
California,Stanislaus,2000-10-31,156180.0,7.795
California,Tulare,2000-10-31,110681.0,7.795
Colorado,Boulder,2000-10-31,274810.0,7.795
Colorado,Denver,2000-10-31,217141.0,7.795
Colorado,Eagle,2000-10-31,369599.0,7.795
Colorado,El Paso,2000-10-31,169621.0,7.795
Colorado,Garfield,2000-10-31,242003.0,7.795
Colorado,Larimer,2000-10-31,209419.0,7.795
Colorado,Mesa,2000-10-31,143948.0,7.795
Colorado,Montrose,2000-10-31,133713.0,7.795
Colorado,Pueblo,2000-10-31,114176.0,7.795
Colorado,Routt,2000-10-31,254142.0,7.795
Colorado,Weld,2000-10-31,206727.0,7.795
Texas,Bexar,2000-10-31,128416.0,7.795
Texas,Dallas,2000-10-31,132667.0,7.795
Texas,El Paso,2000-10-31,93412.0,7.795
Texas,Gregg,2000-10-31,81704.0,7.795
Texas,Harris,2000-10-31,126574.0,7.795
Texas,Lubbock,2000-10-31,86857.0,7.795
Texas,Travis,2000-10-31,186994.0,7.795
Virginia,Charlottesville,2000-10-31,179393.0,7.795
Virginia,Danville,2000-10-31,82840.0,7.795
Virginia,Lynchburg,2000-10-31,111887.0,7.795
Virginia,Martinsville,2000-10-31,63376.0,7.795
Virginia,Montgomery,2000-10-31,105963.0,7.795
Virginia,Richmond,2000-10-31,134160.0,7.795
Virginia,Virginia Beach,2000-10-31,124605.0,7.795
Virginia,Winchester,2000-10-31,126338.0,7.795
Washington,Benton,2000-10-31,133937.0,7.795
Washington,King,2000-10-31,229594.0,7.795
Washington,Kitsap,2000-10-31,160246.0,7.795
Washington,Skagit,2000-10-31,170156.0,7.795
Washington,Spokane,2000-10-31,126697.0,7.795
